cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xv_nv_clayton,xv_nv_gumbel,xv_nv_joe,xv_nv_frank,xv_nv_gaussian
gumbel,250,1,4,0.75,324.772839452699,530.849829579854,493.891941895183,472.379523703526,489.827990955503,162.737720271804,265.361320909252,246.956797894149,236.243620607927,244.934140901382,302.272412976967,528.078973083756,493.481380505329,471.51141456876,476.669913128351,0.638486311937275,1.05732614949256,0.983192008511102,0.935680844663755,0.969477059475123
gumbel,250,2,4,0.75,338.247199863128,509.181908745748,470.014976241169,434.99920964222,478.865622967333,169.44621723479,254.570774875083,235.066219755253,217.628257537847,239.474183833718,325.641843651671,509.719744437481,469.595578699126,434.126099182848,475.84456327537,0.673038793494498,1.01459914433416,0.935458115491039,0.862418960803499,0.952355955264432
gumbel,250,3,4,0.75,295.987429007677,460.566336395818,420.757279664384,404.579605905541,433.814813878111,148.401180845575,230.360214917224,210.535973284633,202.47904633424,217.038805116381,279.956421968301,460.073660648294,420.094888768571,404.09302424442,429.021114099175,0.586111051787947,0.916452149658239,0.833323557706045,0.808592960573339,0.860820897107458
gumbel,250,4,4,0.75,282.261049452527,463.929593840274,436.538822261128,411.913121876322,427.680949198795,141.566558760642,232.035074265635,218.395044138327,206.131033890784,213.984293462075,272.593676696518,463.875422419506,436.214545714117,411.302397226898,422.413509505191,0.558773180368342,0.923973230273451,0.865665805192065,0.823312078271672,0.850295166424396
gumbel,250,5,4,0.75,305.107715403672,473.887731599754,436.963619819206,414.84392196519,438.634626461504,152.943233255204,236.994416701415,218.606772683195,207.590993737808,219.440104432897,293.240629210507,474.253594835001,436.383429787259,413.959977987224,434.625337275241,0.609320285899019,0.944924067014769,0.865651530562896,0.826426055032139,0.871661266630968
gumbel,250,6,4,0.75,306.912179629443,501.617621299368,462.426443407757,458.783656189444,465.54408046363,153.84303378461,250.803852737326,231.287339682194,229.472793377666,232.840729129415,286.280096159715,500.046193886845,461.916329042735,458.112181044876,456.95158488323,0.610834302704749,1.00918400031829,0.928687663526981,0.920000177034999,0.931072637684889
gumbel,250,7,4,0.75,288.777275840111,483.893837246554,442.495102386094,440.893479316157,451.513541377497,144.811780222091,241.977296755966,221.36150799146,220.563442041946,225.852996095569,265.700308731443,480.787678109219,441.693022250631,440.157526310479,440.233222448299,0.566206015415361,0.959254565787702,0.872802849159394,0.872489940845161,0.892302115339129
gumbel,250,8,4,0.75,267.76018153504,494.336382603666,485.60735963371,424.976005883372,431.642882987021,134.345071260589,247.177551167107,242.830604323601,212.636528108768,215.958231472154,251.779014907795,492.136881714978,485.419407216051,424.151893292754,421.09963258539,0.524940252510866,0.988248534959556,0.970851975194447,0.846138632506529,0.855536815902296
gumbel,250,9,4,0.75,338.241289732772,509.79214789257,465.857212577988,445.055497135194,472.657457648836,169.444321580226,254.874904741127,232.995754121644,222.636518388781,236.383469376424,326.300535643507,509.942742008097,465.161475037801,444.045324789926,468.439173332287,0.671428276700926,1.01841012381803,0.929173437353503,0.88683174720793,0.938166723615034
gumbel,250,10,4,0.75,249.425547350559,535.184838117055,547.757254387204,472.990271433141,456.529366978366,125.214953269948,267.519953782508,273.781242678595,236.547547617217,228.351071488822,228.35218221387,530.021075681829,547.720500825812,471.87298872391,441.958074974601,0.484597874605158,1.06675962367731,1.09467866788351,0.943552690449556,0.901623288541932
gumbel,250,11,4,0.75,306.30063716604,554.51601512559,537.656639879748,495.004343107006,496.255241671479,153.538700279638,277.14681343485,268.751074573204,247.51052856065,248.13513867384,287.454835880168,552.237438254032,537.924821081101,494.161968118145,483.9611761864,0.597397270056627,1.09830057215418,1.06122516331598,0.983712155957686,0.978722837380106
gumbel,250,12,4,0.75,324.646382307394,532.307499742113,499.069525169185,465.753021622381,497.409427787806,162.674046184517,266.086857876655,249.534674867235,232.94317091076,248.708561284443,311.443491433571,531.883513209533,499.092022402614,465.266755139325,491.427325090994,0.631153051931251,1.06146883997688,0.997999563807025,0.926242163516448,0.983312158197476
gumbel,250,13,4,0.75,312.616795785046,485.924611244889,440.816661037771,444.786663704566,468.439390564921,156.683230955408,242.988543040125,220.525703521512,222.50196876463,234.281463811656,293.728501978035,485.145528661458,440.316481955447,444.35696933492,461.763954707559,0.615572642819918,0.962392359088956,0.870354844515697,0.877779230397125,0.926950768279389
gumbel,250,14,4,0.75,275.793636589573,426.911449566721,385.138959010831,380.064525973837,401.061586401223,138.344912304632,213.600132422952,192.797856211917,190.270965875731,200.728122404537,261.342240024184,426.701398601958,384.867245763939,379.144712567298,396.344238026147,0.546526716006331,0.856605729410245,0.773080844545217,0.755835501173268,0.799901896318682
gumbel,250,15,4,0.75,328.426309939573,522.131987545896,480.253933439736,478.748022335234,494.716563634155,164.556595331429,261.019760351431,240.165177424389,239.414890425859,247.367972418453,313.01522618568,522.284477477291,480.378253018525,478.196848037884,489.59602486338,0.655747389005426,1.04777994149557,0.961022008699304,0.96173616982511,0.992177992121363
gumbel,250,16,4,0.75,256.312390026317,415.355636113955,391.845970017265,345.588458651217,372.811757431289,128.643418903803,207.845459070107,196.137912545692,173.101800029505,186.660159152479,245.379983797934,415.174635136202,391.267525322431,344.653390313067,368.710391454927,0.493010077489033,0.81856609710117,0.774748104055098,0.674053358822163,0.725148766105518
gumbel,250,17,4,0.75,373.659548863646,537.255351498397,483.276196554993,474.620835988451,512.454682293653,187.082259923303,268.551454361669,241.670304027366,237.359946332661,256.201837087542,357.273438644749,537.550389780276,482.538680438071,473.759261210465,508.788495659589,0.741675903183027,1.06478016635621,0.9524667784533,0.943560971028446,1.01644008436371
gumbel,250,18,4,0.75,275.990622786321,443.097095245764,405.804140976697,395.915305602864,412.183315168554,138.443792716448,221.660475665905,203.089048527696,198.164346449673,206.267103477876,260.269496943029,442.209095572421,405.712914370567,395.176774120365,403.394864907045,0.544622128483622,0.890824411819126,0.814330796817983,0.79399778646176,0.822319925340777
gumbel,250,19,4,0.75,272.233326985127,477.18614926061,462.177502103329,405.10483093766,417.729779336654,136.572769176256,238.636844544161,231.162533526209,202.740841345652,209.030546686878,259.406335333115,476.483720878802,461.962459846005,404.155705758885,410.112981045171,0.536611560624685,0.955405412923659,0.92541448123975,0.811208259864713,0.827074620740295
gumbel,250,20,4,0.75,338.533935081001,538.914163840229,505.52579037072,465.33769799859,503.262956736196,169.588912863573,269.377230615826,252.750445161908,232.736510949697,251.623829793588,329.186911835362,539.415952239866,505.235094685473,464.737407794171,500.210390038972,0.673487175640464,1.07486336931579,1.00458866239298,0.929196434082358,1.00131348586353
gumbel,250,21,4,0.75,262.619346161894,450.918733648746,426.547812114832,399.454979247803,414.926353447143,131.784080900787,225.55562734641,213.419652110305,199.927066162754,207.63257108778,250.083284115481,450.333252181376,426.111826900157,398.499758415284,408.653723542583,0.526097526005244,0.906093844190308,0.852739530210643,0.802800372062783,0.832557281639624
gumbel,250,22,4,0.75,308.989079281817,500.985670562883,466.112985595204,437.493869845213,466.950926624457,154.876145489596,250.488998326727,233.123126184246,218.870445876872,233.54026575488,291.191714335553,499.481494359139,465.517382007427,436.83734964803,459.570524148235,0.615624039261921,1.00337188326909,0.93111404689312,0.875428322332008,0.933114070159676
gumbel,250,23,4,0.75,314.006028707997,458.759597121672,410.638538177567,406.953149887641,440.411733724226,157.374314619759,229.460388180072,205.4965889437,203.661219731987,220.324457210221,305.312883417785,459.879436591117,410.325131679755,406.306857387431,438.041412033331,0.625414561383927,0.921631056878278,0.823770529856716,0.816822654412228,0.883107073191348
gumbel,250,24,4,0.75,293.491928986713,520.907189887632,512.636895812178,434.966209342715,458.15034138062,147.159555560414,260.409970452165,256.291356555821,217.611968353073,229.15864923967,275.961828249912,518.989343870961,512.532751608373,433.762349157747,450.113876139005,0.581047291155876,1.03881785019419,1.02171493002961,0.862948555907009,0.910434508850013
gumbel,250,25,4,0.75,249.74144613623,402.184726009516,367.075196986168,352.721854462228,380.670917129658,125.370675829303,201.285792979885,183.80147743069,176.653974366983,190.572831478824,234.82821170419,402.044479357295,367.291900245708,352.002700998368,375.681699423062,0.493700500632043,0.805510766252971,0.734530865718723,0.704758461712334,0.760811004486502
gumbel,250,26,4,0.75,259.062092270444,438.934624231659,414.578721762371,378.848552895267,398.184393462864,130.013442332341,219.587346954644,207.458326399184,189.664916881799,199.295776805134,242.224674547465,437.359782937524,414.615500500955,378.213591714026,388.583980977436,0.513333648857052,0.878723689512085,0.829648097684196,0.75424977191988,0.791521448507615
gumbel,250,27,4,0.75,335.349407678961,508.839175668723,462.044447878259,459.135835711122,482.397372641055,168.004385109857,254.400062152337,231.096813442412,229.647934898387,241.233298111276,318.935277275469,509.140293854198,461.781869018277,458.745113609222,478.101097987498,0.662639171433758,1.01432152983501,0.920241101698676,0.912735292475117,0.957413685411545
gumbel,250,28,4,0.75,282.750652474526,499.576265791944,474.32781015152,450.139534010967,461.251108504038,141.809857762063,249.786761640784,237.213773313505,225.167409559118,230.701819169651,263.927332958989,497.550396964514,473.963963908362,449.863223232236,451.899999601073,0.550566142780438,0.990559698850741,0.941567649649963,0.890615962608063,0.90815472384848
gumbel,250,29,4,0.75,276.048884574291,520.345691438936,515.52586026611,438.743763588586,458.797883583289,138.471901632579,260.130078765437,257.730087629476,219.49290487648,229.480679402876,258.717016437098,517.881492771296,515.300931814452,437.714214673831,450.375560258402,0.544665395785561,1.03595307366026,1.02536013750774,0.871943747881836,0.909470628449986
gumbel,250,30,4,0.75,307.540045044698,513.566492812444,490.948482244627,429.323511779067,465.825626321745,154.154514249774,256.754040115047,245.490354688774,214.801672352649,232.98046449905,293.197827758313,512.878713346412,490.925889303025,428.501728404614,460.135850359151,0.603653883376859,1.02532749031477,0.98277488257108,0.853922383406141,0.925044367242135
gumbel,250,31,4,0.75,364.828675095457,529.182391642339,474.919238079913,468.732325602583,517.764512983119,182.683984408642,264.530521876058,237.507842479701,234.42689767579,258.844914343767,350.916239719981,530.300600119529,475.207609233455,468.375682918928,514.935317964537,0.727695407795161,1.05437698014599,0.944874486146092,0.934360252030705,1.03049283351035
gumbel,250,32,4,0.75,379.073880340435,504.01484796378,439.88323889391,449.454821828826,508.169097511288,189.777431288923,251.997140092401,220.060121856963,224.826430668906,254.066385437696,364.885359888292,505.729277291076,439.982364843976,449.337600758775,506.58501733196,0.748174513897526,0.997512463554426,0.870138869252785,0.887564078963925,1.00278746892935
gumbel,250,33,4,0.75,339.068932428355,494.641751704032,448.082116311401,426.631837223291,466.281966884998,169.855954279884,247.329700988624,224.143245095641,213.461317605381,233.208363653277,330.106005134354,495.599508434293,447.84057573001,425.832784239788,463.230535906518,0.665515370044025,0.983740898167526,0.891018981244872,0.849523337669273,0.919375565323239
gumbel,250,34,4,0.75,273.991596099413,435.25167498375,394.467429804281,390.652893055772,414.867900513047,137.447984613982,217.753211236587,197.4431819282,195.543217407629,207.602831603405,254.882774396393,433.983406045374,394.25704845392,390.389737456973,407.362456787486,0.538402933481238,0.865517615248898,0.783003311661036,0.776220485822103,0.822268324797049
gumbel,250,35,4,0.75,309.867366650307,504.759840846014,479.775969331127,421.699265298003,455.523147035917,155.313960174343,252.36876024499,239.92712804904,211.00522447581,227.850073501793,292.529121040811,503.034367168036,479.07559135123,420.458410091738,448.183923030851,0.615470157339082,1.00627383027476,0.952344104373666,0.844308998702875,0.908258209610251
gumbel,250,36,4,0.75,327.699234097186,467.777878731497,419.637844664701,411.709378133449,448.023279758647,164.193928419665,233.951520023171,209.978203512743,206.029864916227,224.11506276422,318.520807440245,469.095934501048,419.586728894681,411.009225499869,445.591087298703,0.641277998805319,0.926552149705021,0.831018540602319,0.815293175933026,0.882233975511081
gumbel,250,37,4,0.75,306.597897212238,454.307018140629,414.062521944814,386.965175498694,429.612271065446,153.684615356106,227.242923926824,207.201500422891,193.706989472994,214.945923421691,294.753222414005,455.167338765822,413.660496199597,386.558966871702,427.44769983099,0.609062780649266,0.901791731151298,0.821681198141534,0.767354808217219,0.852060388774091
gumbel,250,38,4,0.75,257.956174675612,448.283012339169,422.747723963347,397.086243190277,405.643287252599,129.463386502011,224.242983921137,211.526609906663,198.747441904785,203.01014064321,241.993796797304,447.133653207181,422.737764559203,396.169889694677,398.076311900554,0.503837123177481,0.895217759867614,0.841801801667308,0.79474076188776,0.807075759326165
gumbel,250,39,4,0.75,317.230993070033,502.407876626251,477.508509849266,408.511090716954,454.970342052891,158.980345246207,251.197363621289,238.797673037273,204.437150220727,227.574691058585,308.415552284949,502.575261915709,476.831748985814,407.692111422995,451.963079927594,0.62080047853473,0.985911624642157,0.936413127532218,0.801079509062388,0.889102250794409
gumbel,250,40,4,0.75,243.974110526549,441.544597264499,428.709463834319,380.25788712013,390.253491588548,122.499093191438,220.887290036004,214.495759249782,190.366630615512,195.346188639562,235.136750255048,441.069260401626,428.259764021567,379.660360805512,384.597671340444,0.474255337584157,0.873684191837392,0.84827705699944,0.753664718366543,0.764201330365785
gumbel,250,41,4,0.75,344.515497839845,565.488107226268,532.485811824926,507.360755655007,518.686097638908,172.569552063813,282.611051437084,266.17640157273,253.664053130955,259.306234587135,332.768427592631,565.288972389667,532.425704732644,506.597894638114,511.267883520112,0.681866982459814,1.13313521944862,1.0649350272912,1.01470062833274,1.03080110432179
gumbel,250,42,4,0.75,218.131688104685,423.420232138211,416.064779943702,365.84007849461,357.5143764556,109.630924056616,211.861566959773,208.198448979834,183.187091830829,179.043163262617,206.91103082174,421.81578472154,415.798020200557,364.77243905644,349.197269150808,0.441848377868205,0.865317320975794,0.847568803219576,0.745600762650629,0.728836771525328
gumbel,250,43,4,0.75,311.412105780674,513.341357845543,484.133158447444,441.401142920243,469.552413547652,156.083080002406,256.642088133125,242.096854865933,220.81624192818,234.836452471515,293.88801021233,511.872663038927,483.642444707484,440.701742577539,461.830047286602,0.612303019063818,1.02629582530841,0.968133037399058,0.883446431383384,0.932779709231663
gumbel,250,44,4,0.75,281.112287120471,458.386198192279,423.648856772985,405.662821651017,426.019432930783,140.993919605655,229.274441110541,211.975660211853,203.018812770365,213.156908520539,264.372106376759,457.544026646494,423.616198533039,404.738025068408,419.319485372799,0.557794576496402,0.912914193384565,0.840031199541295,0.807996610320216,0.847486241913075
gumbel,250,45,4,0.75,324.212515412057,470.408868847935,421.891653107291,413.368851076867,447.576187463749,162.457223808022,235.261760841264,211.100682180057,206.856110409837,223.89254339922,308.198909644304,470.222579657197,421.447335902729,412.929829702598,441.758992618276,0.634112817292441,0.92782738033178,0.8332194370558,0.812560848109521,0.877269593502501
gumbel,250,46,4,0.75,326.621468448576,515.662844784357,471.628933439767,470.126890280275,481.612154157742,163.65891173711,257.798276738449,235.869869955745,235.121651060918,240.842876767463,305.053931383803,513.888221088561,471.343151285576,469.441988998692,471.341058002791,0.63264604145722,1.02291407082285,0.935938838283699,0.932531397725253,0.944651625884616
gumbel,250,47,4,0.75,328.775946763468,504.135417462348,466.201368321624,436.879418320913,474.619409962195,164.729343009429,252.057348301726,233.166577152883,218.564545093178,237.359568240988,317.985483547126,505.170188519771,466.156372433875,436.101047252348,472.066764264309,0.656253472359513,1.01218182521143,0.933364615052929,0.873574989332618,0.951073038463723
gumbel,250,48,4,0.75,281.108828975621,442.866247176902,405.878986923699,385.179784092593,407.534730656324,140.992604439121,221.545870896607,203.126768531939,192.818387812108,203.952194035963,262.668418885649,440.852892378829,404.979658228459,384.208877140705,398.28521674363,0.550436375025515,0.889586183481335,0.814949531195858,0.775899758103761,0.814381510179444
gumbel,250,49,4,0.75,316.191282493692,468.735762077696,422.445249583766,412.661679350372,453.813546604299,158.462083916133,234.428315299394,211.376247222766,206.503571447494,226.997493439185,303.380706009564,469.572649441924,422.058794927543,412.562541079092,451.614946665421,0.629841960970662,0.941188877973881,0.846530703657179,0.828184440808415,0.909843712124086
gumbel,250,50,4,0.75,311.133400796414,497.842882856243,457.057906348588,447.731817335703,468.654572894719,155.944869859706,248.923671585054,228.613310769905,223.968625787205,234.389043790992,293.143656436114,496.925817053896,456.61598001549,447.34799631536,461.570246690651,0.617040489862258,0.994607890123763,0.90858018513954,0.894305678336138,0.935334483539593
gumbel,250,51,4,0.75,316.992540236687,477.895604008574,426.427801841747,442.590062393164,453.425087419783,158.863320013646,238.990159593481,213.359716784586,221.408187662375,226.806724437917,297.831581206671,477.185401075034,425.963727031364,442.195120707138,444.976606725512,0.612213202863778,0.94717973983899,0.84521192501206,0.878242448402152,0.889756054688115
gumbel,250,52,4,0.75,267.822192358482,460.22469951759,432.790804234997,409.900143183701,424.405486498918,134.375752210358,230.189825325274,216.528344042523,205.128385970998,212.352917840945,252.466731726192,458.678053095224,432.51611421649,409.48066285247,415.424131484438,0.53844909993885,0.917670805879047,0.857687104429875,0.814447699259647,0.847478154816911
gumbel,250,53,4,0.75,405.061349202224,523.06741200238,451.237627208818,485.988724678917,525.756888673815,202.719236202914,261.485867932699,225.71558623727,243.020678121652,262.82569868805,394.510169808642,525.064356531475,450.516249431769,485.710411428928,525.457878854537,0.810486675746829,1.05426371031734,0.908390695430689,0.976225783991004,1.05618396737576
gumbel,250,54,4,0.75,324.999299383612,500.053452785958,449.795798440993,476.1552317951,476.260523948606,162.850827252192,250.025121433691,224.997950967886,238.12377257932,238.177618960333,304.964351172306,498.795045096941,448.908681626643,475.497378033624,467.921910170257,0.639357731133307,1.00032883075003,0.897407216847698,0.949879526115037,0.947794877764218
gumbel,250,55,4,0.75,272.118919942567,435.648865888331,404.369321180149,374.466225125689,408.614394738407,136.514441386584,217.950938877685,202.374093710678,187.482232996246,204.489313578217,257.763805522724,435.707365785411,404.468042497454,374.173355443609,403.410443507522,0.529938175112394,0.867765144352774,0.809060666327639,0.743410783621616,0.80374313689627
gumbel,250,56,4,0.75,288.822746979933,475.002317691028,437.411495790699,423.141239187428,443.16015643064,144.833880478274,237.549249401959,218.829672874285,211.722669817944,221.692999573013,268.412673382927,473.112108787667,436.6483280721,422.571082727112,435.075366588986,0.576112412487884,0.943126385906606,0.863475478525727,0.840959418249189,0.882127769690554
gumbel,250,57,4,0.75,305.00904141697,503.895415790652,475.747587843916,425.830774914096,457.267761536944,152.894408285311,251.938015072992,237.920585725448,213.062539288371,228.718833187811,286.77133762179,502.074964979839,475.442874162957,424.794970197392,448.616029613372,0.600983548936865,1.00618582835612,0.95047263933424,0.848260071418686,0.909040397706333
