cop_name,sample_size,iteration,true_param,true_tau,AIC_clayton,AIC_gumbel,AIC_joe,AIC_frank,AIC_gaussian,xv1_clayton,xv1_gumbel,xv1_joe,xv1_frank,xv1_gaussian,xv_CIC_clayton,xv_CIC_gumbel,xv_CIC_joe,xv_CIC_frank,xv_CIC_gaussian,xv_nv_clayton,xv_nv_gumbel,xv_nv_joe,xv_nv_frank,xv_nv_gaussian
frank,250,1,5.73628270702243,0.5,140.668353578517,177.865056344068,139.515292170546,198.973330445067,189.434227342263,71.0521950539543,89.5751224657682,70.4775935784632,100.08671843464,95.3373468908761,130.534574583304,178.108442090613,139.581312191738,198.934391431302,186.199202538248,0.283079878417961,0.358241254658977,0.277388020311529,0.403560730929289,0.381341336247815
frank,250,2,5.73628270702243,0.5,127.608985786501,149.120799655972,115.540281512039,158.181367427017,162.227722233817,64.5480490295788,75.2603849208506,58.5377442285863,79.7724545006015,81.7877150507778,122.495080773104,150.279591556722,116.002254445404,158.040737802455,161.957240397378,0.251332623701359,0.297457754021969,0.229104065961374,0.312981260687635,0.322084788430497
frank,250,3,5.73628270702243,0.5,73.44626528403,116.837927105199,99.4714391634268,121.54823327801,116.854603635307,37.5755784888535,59.1832028345102,50.5349775114377,61.5290901650271,59.1922522882796,67.0382952454082,116.78726621303,100.338154150819,121.390652634295,113.487023821074,0.135380840182559,0.231411208070699,0.197855832567522,0.23872169061789,0.225958743080063
frank,250,4,5.73628270702243,0.5,92.7696842912055,161.159162614545,140.274485476394,175.36342552388,162.560287284117,47.1982509271585,81.2551624677014,70.8552485614317,88.328942582454,81.9534740764532,85.1623136263294,161.25323021867,141.06958992211,175.198588956058,159.463176014234,0.182686094367994,0.321124159211683,0.278293317937605,0.346689136039244,0.32071282175521
frank,250,5,5.73628270702243,0.5,130.441451918019,163.489649016022,122.612279269295,208.025914730983,162.677674051396,65.9593287097681,82.4175640323979,62.0619550275157,104.595453135523,82.0148219223516,120.001702152569,162.498673353088,121.803314117099,207.529181089574,157.598490424035,0.257016442651979,0.323499017825355,0.237801313624711,0.414745845069844,0.317810350736531
frank,250,6,5.73628270702243,0.5,81.0584009288613,124.483004211731,100.406265572394,155.133711765283,129.002632292097,41.3663963456402,62.9909672768887,51.0016326255665,78.2547823222439,65.2419695488251,73.1487133261718,123.828952402738,100.664766719289,154.820271391594,125.279512281742,0.158100414541556,0.248112808208212,0.198144885834642,0.309434984315857,0.2571724454379
frank,250,7,5.73628270702243,0.5,96.723483703533,136.765569820735,111.247277307632,154.796528345275,138.134029944631,49.1677375057755,69.107779003872,56.400417913767,78.0868308906364,69.7899107892505,90.0550002806984,136.875245413769,111.495791632673,154.556641832286,135.593774684438,0.189772245131386,0.27042340089733,0.215455325642414,0.310966041576807,0.274178196092542
frank,250,8,5.73628270702243,0.5,103.050247902655,131.152586297107,101.254427050894,161.283418745907,139.949209588289,52.3195345429259,66.3125747757162,51.4239134540354,81.3174089053037,70.6936614927853,93.0621751376713,130.860142068657,101.562508096066,160.993370030989,136.3935782669,0.193942131411721,0.254077191488761,0.193208350510996,0.316338643407665,0.271485447771906
frank,250,9,5.73628270702243,0.5,100.15867852149,117.820331178364,85.7868564161133,156.301728332833,134.503534741673,50.8778523103641,59.6730734970168,43.7213349488272,78.8362324357155,67.9812462358689,93.0304325290387,118.23971546619,86.2945554014331,156.311260133063,133.166826408993,0.194122575662702,0.230230878195505,0.163021518654096,0.311439934018727,0.264220359787206
frank,250,10,5.73628270702243,0.5,97.2026336636054,122.452551142585,93.8713653238439,138.87724476825,127.647831892048,49.4055721968587,61.9799725642146,47.7473300379459,70.1590248926181,64.5682857283023,89.7608098891269,122.22923499909,93.9472984546006,138.750802860041,124.59661411465,0.194064770055201,0.246439508578186,0.187082494902338,0.279456412211137,0.254702850854556
frank,250,11,5.73628270702243,0.5,108.109720610678,141.361091709501,110.391851831072,162.052001299657,150.601148113624,54.8373119670983,71.3962588356524,55.9743586509113,81.7000814410302,75.9981420499155,100.317294283881,141.534037774517,110.753687928091,161.8444334973,148.263111123566,0.212188498090833,0.27770264946297,0.215066521560572,0.316115233238737,0.292797651602006
